,url,date,title,tag,location,print_url
124,https://matangitonga.to/2023/10/16/local-pork-meat-could-reduce-high-imports-poultry-says-maff-ceo,2023-10-16," Local pork meat could reduce high imports of poultry, says MAFF CEO ", Agriculture ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33389
125,https://matangitonga.to/2023/10/16/employee-jailed-theft-and-forgery-nrl-tonga-development-funds,2023-10-16, Employee jailed for forgery and theft from NRL Tonga development funds , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33391
126,https://matangitonga.to/2023/10/16/drug-offender-meth-bust-jailed,2023-10-16, Drug offender in meth bust jailed  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33390
127,https://matangitonga.to/2023/10/16/home-reef-eruption-low-risk-vavau-and-haapai,2023-10-16, Home Reef eruption low risk to Vava'u and Ha'apai , Natural events ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33388
128,https://matangitonga.to/2023/10/16/petroleum-prices-increase-october,2023-10-16, Petroleum prices increase for October , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33387
129,https://matangitonga.to/2023/10/16/tonga-charters-flight-evacuate-tongans-israel-london,2023-10-16, Tonga charters flight to evacuate Tongans from Israel to London , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33377
130,https://matangitonga.to/2023/10/14/hv-network-damage-and-power-outages-unprecedented-crisis-says-tonga-power,2023-10-14," HV Network damage and power outages, unprecedented crisis, says Tonga Power  ", Disaster recovery ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33376
131,https://matangitonga.to/2023/10/13/nz-air-force-finds-fiji-fishing-boat-missing-9-days,2023-10-13, NZ Air Force finds Fiji fishing boat missing for 9 days , Pacific Islands ,"Wellington, New Zealand",https://matangitonga.to/print/33375
132,https://matangitonga.to/2023/10/12/ngaahi-palani-ngaue-ki-hono-fakasiisii-e-matemate-e-mauanga-uhila-fakatupunga-e-he-efu,2023-10-12, Ngaahi palani ngaue ki hono fakasi'isi'i e matemate 'a e ma'u'anga 'uhila  fakatupunga 'e he efu mei he mo'unga afi HTHH , Sponsored media release ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33368
133,https://matangitonga.to/2023/10/12/power-outages-due-short-circuits-hv-network-caused-volcanic-ash-residue,2023-10-12, Power outages due to short circuits on HV network caused by volcanic ash residue , Sponsored media release ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33369
134,https://matangitonga.to/2023/10/12/tonga-public-holidays-confirmed-2024,2023-10-12, Tonga Public holidays confirmed for 2024 , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33363
135,https://matangitonga.to/2023/10/12/fiji-welcomes-home-198-pilgrims-chartered-fiji-airways-flight-tel-aviv,2023-10-12, Fiji welcomes home 198 pilgrims on chartered Fiji Airways flight from Tel Aviv , Pacific Islands ,,https://matangitonga.to/print/33361
136,https://matangitonga.to/2023/10/12/prisoner-gets-more-jail-time-substantial-drug-bust,2023-10-12, Prisoner gets more jail time in substantial drug bust , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33360
137,https://matangitonga.to/2023/10/12/tongans-stranded-israel-amid-hamas-attack,2023-10-12, Tongans stranded in Israel amid Hamas attack , Emergencies ,"Jerusalem, Israel",https://matangitonga.to/print/33353
138,https://matangitonga.to/2023/10/12/spiral-violence-led-hamas,2023-10-12, The spiral of violence that led to Hamas , Op-Ed World Affairs ,"Princeton, USA",https://matangitonga.to/print/33354
139,https://matangitonga.to/2023/10/11/film-festival-international-day-girl-child-tonga,2023-10-11, Film Festival for International Day of the Girl Child in Tonga , Women ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33351
140,https://matangitonga.to/2023/12/20/repeat-drug-offender-jailed-after-busted-twice-vehicle,2023-12-20, Repeat drug offender jailed after busted twice in vehicle , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33858
141,https://matangitonga.to/2023/12/20/pacific-health-champion-sir-collin-tukuitonga-appointed-fellow-international-science,2023-12-20, Pacific health champion Sir Collin Tukuitonga appointed as a Fellow by the International Science Council , Pacific Islands ,"Wellington, Aotearoa New Zealand",https://matangitonga.to/print/33855
142,https://matangitonga.to/2023/12/19/tonga-royal-corps-musicians-spreads-christmas-spirit,2023-12-19, Tonga Royal Corps of Musicians spreads Christmas spirit , Arts & Entertainment ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33848
143,https://matangitonga.to/2023/12/19/toe-talatalanoa-overseas-program-tongan-land-issues,2023-12-19, Toe Talatalanoa Overseas Program for Tongan land issues , Pacific Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33849
144,https://matangitonga.to/2023/12/19/japan-s-new-ambassador-arrives-nukualofa,2023-12-19, Japan’s new Ambassador arrives in Nuku'alofa , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33847
145,https://matangitonga.to/2023/12/19/iki-mafi-uele-first-pacific-lecturer-otago-business-school,2023-12-19," Iki Mafi Uele, first Pacific lecturer at Otago Business School ", Education ,"Dunedin, New Zealand",https://matangitonga.to/print/33846
146,https://matangitonga.to/2023/12/18/tonga-met-forecasts-mainly-fine-weather-christmas,2023-12-18, Tonga MET forecasts mainly fine weather for Christmas , Weather ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33844
147,https://matangitonga.to/2023/12/18/new-petroleum-prices-december-january,2023-12-18, New petroleum prices for December - January  , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33845
148,https://matangitonga.to/2023/12/18/ohonua-police-station-reopens-eua-after-renovation,2023-12-18, 'Ohonua Police Station reopens on 'Eua after renovation , Development ,"'Ohonua, 'Eua",https://matangitonga.to/print/33843
149,https://matangitonga.to/2023/12/16/spbd-celebrates-200-million-microfinance-milestone,2023-12-16, SPBD celebrates $200 million microfinance milestone , Business ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33834
150,https://matangitonga.to/2023/12/15/cop28-calls-countries-commitment-end-fossil-fuel,2023-12-15, COP28 calls for countries commitment to end fossil fuel , Climate Resilience ,"Dubai, UAE",https://matangitonga.to/print/33832
151,https://matangitonga.to/2023/12/15/tonga-red-cross-donates-500000-families-affected-hthh-tsunami,2023-12-15," Tonga Red Cross donates $500,000 to families affected by HTHH tsunami ", Disaster recovery ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33831
152,https://matangitonga.to/2023/12/15/tonga-host-its-first-super-rugby-game-may-2024,2023-12-15, Tonga to host its first Super Rugby Game in May 2024 , Rugby Union ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33833
153,https://matangitonga.to/2023/12/14/tonga-college-atele-celebrates-anniversary-red-and-white-parade,2023-12-14, Tonga College 'Atele celebrates anniversary with red and white parade , People ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33824
154,https://matangitonga.to/2023/12/14/azerbaijan-host-next-climate-summit-cop29,2023-12-14, Azerbaijan to host the next climate summit COP29 , Climate Resilience ,"Dubai, UAE",https://matangitonga.to/print/33826
155,https://matangitonga.to/2023/12/14/funding-pledged-cop28-will-help-build-resilience-education-and-health,2023-12-14, Funding pledged at COP28 will help build resilience in Education and Health , Climate Resilience ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33825
156,https://matangitonga.to/2023/12/14/drug-offender-jailed,2023-12-14, Drug offender jailed  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33823
157,https://matangitonga.to/2023/12/14/tonga-cable-ltd-celebrates-10th-anniversary-fibre-optic-grant-signing,2023-12-14, Tonga Cable Ltd celebrates 10th anniversary with fibre-optic grant signing , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33822
158,https://matangitonga.to/2023/12/13/tonga-supreme-court-refuses-injunction-stop-parliament-sitting,2023-12-13, Tonga Supreme Court refuses injunction to stop Parliament sitting , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33821
159,https://matangitonga.to/2023/12/13/couple-arrested-and-charged-bodily-harm-pizzeria-incident,2023-12-13, Couple arrested and charged with bodily harm in pizzeria incident  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33820
160,https://matangitonga.to/2023/09/22/customs-officer-arrested-after-illegal-firearms-shipment-seized,2023-09-22," Customs officer arrested, after illegal firearms shipment seized ", Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33207
161,https://matangitonga.to/2023/09/22/training-aims-improve-tongas-national-aviation-security,2023-09-22, Training aims to improve Tonga's national aviation security , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33209
162,https://matangitonga.to/2023/09/22/tonga-co-hosts-climate-mobility-summit-event-new-york,2023-09-22, Tonga co-hosts Climate Mobility Summit event in New York , Climate Resilience ,"New York, USA",https://matangitonga.to/print/33210
163,https://matangitonga.to/2023/09/22/speaker-urges-action-climate-change,2023-09-22, Speaker urges action on climate change , Development ,"New York, USA",https://matangitonga.to/print/33206
164,https://matangitonga.to/2023/09/22/tonga-supports-advanced-early-warning-systems,2023-09-22, Tonga supports advanced early warning systems , Communications ,"New York, USA",https://matangitonga.to/print/33208
165,https://matangitonga.to/2023/09/22/pm-co-chaired-high-level-leaders-meeting-unlock-blue-pacific-prosperity,2023-09-22, PM co-chaired high-level leaders meeting “to unlock Blue Pacific Prosperity” , Pacific Islands ,"New York, USA",https://matangitonga.to/print/33203
166,https://matangitonga.to/2023/09/22/judicial-panel-calls-tongan-replace-lord-chief-justice,2023-09-22, Judicial panel calls for Tongan to replace Lord Chief Justice , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33205
167,https://matangitonga.to/2023/09/20/ministry-fisheries-looks-gender-equity-and-social-inclusion-principles,2023-09-20, Ministry of Fisheries looks at gender equity and social inclusion principles , Fisheries ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33196
168,https://matangitonga.to/2023/09/20/15th-pacific-health-ministers-meeting-opens-nukualofa,2023-09-20, 15th Pacific Health Ministers meeting opens in Nuku'alofa , Health ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33197
169,https://matangitonga.to/2023/09/20/tonga-officials-attend-un-high-level-meetings,2023-09-20, Tonga officials attend UN high-level meetings , Pacific Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33193
170,https://matangitonga.to/2023/09/20/kolomotu-ikales-france-marc-world-cup,2023-09-20, Kolomotu’a ‘Ikales off to France for MARC World Cup , Rugby Union ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33195
171,https://matangitonga.to/2023/09/20/crown-prince-attend-funeral-ratu-cokanauto-tuuakitau,2023-09-20, Crown Prince to attend funeral of Ratu Cokanauto Tu'uakitau , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33194
172,https://matangitonga.to/2023/09/19/young-mataliki-draw-2-2-new-caledonia-ofc-u-16,2023-09-19, Young Mataliki draw 2-2 with New Caledonia at OFC U-16 , Football & Soccer ,"Pape'ete, Tahiti",https://matangitonga.to/print/33190
173,https://matangitonga.to/2023/09/19/police-launch-homicide-investigation-teens-violent-death,2023-09-19, Police launch homicide investigation into teen's violent death , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33188
174,https://matangitonga.to/2023/09/19/pm-meets-un-secretary-general,2023-09-19, PM meets UN Secretary General , Pacific Islands ,"New York, USA",https://matangitonga.to/print/33187
175,https://matangitonga.to/2023/09/19/australia-supports-tree-planting-efforts-eua,2023-09-19, Australia supports tree planting efforts in 'Eua , Environment ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33189
176,https://matangitonga.to/2023/09/19/petroleum-prices-increased-september,2023-09-19, Petroleum prices increased for September , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33191
177,https://matangitonga.to/2023/09/19/fao-pacific-coordinator-reaffirms-support-tonga,2023-09-19, FAO Pacific coordinator reaffirms support to Tonga , Agriculture ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33179
178,https://matangitonga.to/2023/09/18-rwc-/ireland-beats-tonga-59-16,2023-09-18, Ireland beats Tonga 59 – 16 , Rugby ,"Nantes, France",https://matangitonga.to/print/33186
179,https://matangitonga.to/2023/09/16/tokoni-e-pangik-pule-ki-he-fonua,2023-09-16, Tokoni ‘a e Pangikē Pule Ki he Fonua , Sponsored promoted content ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33185
180,https://matangitonga.to/2023/12/05/tala-catches-tongas-second-gold-medal-sol2023,2023-12-05, Tala catches Tonga's second gold medal at SOL2023 , Sports ,"Honiara, Solomon Islands",https://matangitonga.to/print/33760
181,https://matangitonga.to/2023/12/04/prince-ata-launches-new-polymer-and-paper-tonga-2023-banknote-series,2023-12-04, Prince Ata launches new polymer and paper Tonga 2023 banknote series , Economy and Trade ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33758
182,https://matangitonga.to/2023/12/01/tongas-prime-minister-and-delegates-cop28,2023-12-01, Tonga's Prime Minister and delegates at COP28 , Climate Resilience ,"Dubai, UAE",https://matangitonga.to/print/33752
183,https://matangitonga.to/2023/11/30/nz-university-students-clean-popua-beachfront,2023-11-30, NZ university students clean up Popua beachfront , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33743
184,https://matangitonga.to/2023/11/29/joanna-mafi-awarded-nz-navys-sailor-year,2023-11-29, Joanna Mafi awarded NZ Navy's Sailor of the Year , People ,"Auckland, New Zealand",https://matangitonga.to/print/33741
185,https://matangitonga.to/2023/11/29/pacific-tourism-organisation-recognised-sustainable-tourism-initiatives,2023-11-29, Pacific Tourism Organisation recognised for Sustainable Tourism Initiatives , Pacific Islands ,"Nairobi, Kenya",https://matangitonga.to/print/33740
186,https://matangitonga.to/2023/11/29/two-officers-guilty-violent-assault-teen-soldier-neiafu-police-station,2023-11-29, Two officers guilty of violent assault of teen soldier at Neiafu Police Station , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33739
187,https://matangitonga.to/2023/11/29/drug-offender-tokomololo-jailed,2023-11-29, Drug offender at Tokomololo jailed  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33738
188,https://matangitonga.to/2023/11/29/japanese-volunteer-program-jocv-celebrates-50-years-service-tonga,2023-11-29, Japanese volunteer program JOCV celebrates 50 years service in Tonga , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33742
189,https://matangitonga.to/2023/11/28/16-days-activism-campaign-launched-tonga,2023-11-28, 16 Days of Activism campaign launched in Tonga , Women ,"Nuku'alofa, Tonga",https://matangitonga.to/print/33720
190,https://matangitonga.to/2023/11/28/tongan-sergeant-supports-nz-police-training-new-detector-dog-handlers,2023-11-28, Tongan Sergeant supports NZ Police training new detector dog handlers , Police and Crime ,"Wellington, New Zealand",https://matangitonga.to/print/33721
